,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
6592,0.5,0.16666666666666666,0.25,8,2,6,Which new Mexico based company produces Surface ?,"[['dbo:product'], ['dbp:foundation']]","['dbo:locationCity', 'dbo:manufacturer', 'dbo:product', 'dbp:company', 'dbp:products', 'dbp:studio']",factoid
6593,0.0,0.0,0.0,10,1,2,which latin country is nando reis e os infernais form,[['dbo:hometown']],"['dbo:country', 'dbo:nationality']",factoid
6602,0.5,0.3333333333333333,0.4,15,2,3,Which expertise of the Menetries's warbler is the  nationality of the Jeyhun Abiyev ?,"[['dbo:nationality'], ['dbo:binomialAuthority']]","['dbo:citizenship', 'dbo:nationality', 'dbp:nationality']",factoid
6605,0.5,0.16666666666666666,0.25,9,2,6,List the movies whose editors are born in London.,"[['dbo:editing'], ['dbp:placeOfBirth']]","['dbo:birthPlace', 'dbo:editing', 'dbo:starring', 'dbp:birthPlace', 'dbp:screenplay', 'dbp:starring']",list
6635,0.0,0.0,0.0,4,1,1,Where was harold theobald,[['dbo:birthPlace']],['dbo:deathPlace'],factoid
6636,0.0,0.0,0.0,11,1,4,what is a piece of music has the philharmonia orchestra played?,[['dbo:artist']],"['dbo:instrument', 'dbo:musicComposer', 'dbo:musicalArtist', 'dbo:writer']",factoid
6639,0.0,0.0,0.0,7,1,1,whats that nationality of  mariusz hermanowicz,[['dbo:nationality']],['dbo:birthPlace'],factoid
6645,0.5,0.2,0.28571428571428575,12,2,5,Which country are the players of the Atletico Petroleos de Luanda from?,"[['dbo:club'], ['dbo:nationality']]","['dbo:country', 'dbo:league', 'dbo:nationality', 'dbo:team', 'dbp:nationalteam']",factoid
6647,0.0,0.0,0.0,8,1,1,what was eric wyndham white's place of birth,[['dbo:nationality']],['dbo:birthPlace'],factoid
6665,0.0,0.0,0.0,6,1,1,who wrote not in the flesh,[['dbo:author']],['dbo:writer'],factoid
6678,0.0,0.0,0.0,7,1,2,Does the platte river originate in Colorado?,[['dbo:sourceRegion']],"['dbo:city', 'dbo:riverMouth']",boolean
6681,0.5,0.3333333333333333,0.4,7,2,3,Whose wife is a presenter at WWE?,"[['dbp:presenter'], ['dbo:spouse']]","['dbo:occupation', 'dbo:spouse', 'dbp:spouse']",factoid
6686,0.0,0.0,0.0,10,1,4,Name an architect famous for the sever hall in Massachusetts.,[['dbo:architect']],"['dbo:city', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",list
6688,0.0,0.0,0.0,13,1,2,Was the cover of The adventures of Tom Sawyer designed by Mark Twain?,[['dbo:coverArtist']],"['dbp:creator', 'dbp:writer']",boolean
6711,0.0,0.0,0.0,7,1,1,what album was created by taro hakase,[['dbo:recordLabel']],['dbo:artist'],factoid
6720,0.0,0.0,0.0,5,1,3,what is inka grings's nationality?,[['dbo:birthPlace']],"['dbo:country', 'dbo:hometown', 'dbo:nationality']",factoid
6723,0.0,0.0,0.0,6,1,1,Where is Bogobiri House located ?,[['dbp:locationCity']],['dbo:location'],factoid
6732,0.0,0.0,0.0,7,1,5,Does the river shannon originate from Dowra?,[['dbo:sourceMountain']],"['dbo:mouthMountain', 'dbo:mouthPlace', 'dbo:riverMouth', 'dbo:source', 'dbo:sourcePlace']",boolean
6742,0.5,0.25,0.3333333333333333,19,2,4,"Which person won Screen actors Guild Life Time Achievement award and has resting palce in Palo Alto, California ?","[['dbo:award'], ['dbp:restingPlace']]","['dbo:award', 'dbo:restingPlace', 'dbp:awards', 'dbp:restingplace']",factoid
6750,0.0,0.0,0.0,5,1,1,What genre is twice-told tales,[['dbo:literaryGenre']],['dbo:genre'],factoid
6754,0.0,0.0,0.0,9,1,2,Name a film based on a nora roberts novel,[['dbo:writer']],"['dbo:language', 'dbo:literaryGenre']",list
6759,0.0,0.0,0.0,9,1,2,what king of educational institution is feather river college,[['dbo:type']],"['dbo:city', 'dbo:state']",factoid
6763,0.5,0.14285714285714285,0.22222222222222224,14,2,7,What is the awards given to the horse whose grandson is the famous Counterpoint?,"[['dbp:grandsire'], ['dbo:honours']]","['dbo:award', 'dbo:honours', 'dbo:predecessor', 'dbo:successor', 'dbp:awards', 'dbp:children', 'dbp:successor']",factoid
6765,0.0,0.0,0.0,7,1,5,Which caves have more than 3 entrances?,[['dbp:entranceCount']],"['dbo:locatedInArea', 'dbo:location', 'dbo:tenant', 'dbp:address', 'dbp:cities']",factoid
6769,0.0,0.0,0.0,7,1,3,what is a work by jonathan butler,[['dbo:artist']],"['dbo:author', 'dbo:notableWork', 'dbo:writer']",factoid
6771,0.0,0.0,0.0,7,1,2,whats the nationality of  kristýna plíšková,[['dbo:country']],"['dbo:birthPlace', 'dbo:nationality']",factoid
6783,0.0,0.0,0.0,7,1,1,what's the name of the jesu ep,[['dbo:type']],['dbo:artist'],list
6786,0.5,0.2,0.28571428571428575,12,2,5,What is the common citizenship between JSM Hopoer and Robert Valentine ?,"[['dbo:citizenship'], ['dbo:country']]","['dbo:citizenship', 'dbo:nationality', 'dbo:stateOfOrigin', 'dbp:allegiance', 'dbp:nationality']",factoid
6789,0.5,0.25,0.3333333333333333,18,2,4,Give me a count of the services by the company which provides Data center as the services ?,"[['dbp:services'], ['dbp:services']]","['dbo:product', 'dbp:foundation', 'dbp:products', 'dbp:services']",list
6792,0.0,0.0,0.0,8,1,1,Waddy wachtel did the music for what movies?,[['dbp:music']],['dbo:musicComposer'],list
6793,0.5,0.14285714285714285,0.22222222222222224,13,2,7,What are the players whose former teams are Carolina Panthers and Indianapolis Colts?,"[['dbo:formerTeam'], ['dbo:formerTeam']]","['dbo:formerTeam', 'dbo:team', 'dbp:debutteam', 'dbp:draftTeam', 'dbp:playedFor', 'dbp:team', 'dbp:youthclubs']",factoid
6794,0.0,0.0,0.0,13,2,0,How many ships belong to states which has Unitary as government type ?,"[['dbo:country'], ['dbo:governmentType']]",[],count
6795,0.0,0.0,0.0,13,1,6,Which political party got elected in First Legislative Assembly of Uttar Pradesh ?,[['dbp:children']],"['dbo:affiliation', 'dbo:leaderName', 'dbo:party', 'dbp:constituency', 'dbp:leader', 'dbp:party']",factoid
6805,0.0,0.0,0.0,7,1,6,What is the title of Kakae ?,[['dbp:title']],"['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid
6815,0.5,0.25,0.3333333333333333,8,2,4,For how many things are americans famous for?,"[['dbp:placeOfBirth'], ['dbo:knownFor']]","['dbo:field', 'dbo:knownFor', 'dbo:occupation', 'dbp:knownFor']",count
6816,0.0,0.0,0.0,8,2,6,List the colonel with branch as Militia ?,"[['dbp:branch'], ['dbp:rank']]","['dbo:commander', 'dbo:militaryBranch', 'dbo:militaryRank', 'dbo:militaryUnit', 'dbo:relation', 'dbp:notableCommanders']",list
6823,0.0,0.0,0.0,15,2,1,What things canonized John of Damascus and and also venerated the Edwin of Northumbria ?,"[['dbp:veneratedIn'], ['dbo:canonizedBy']]",['dbp:canonizedBy'],factoid
6836,0.5,0.125,0.2,11,2,8,What is the parent company of company which owns Sony Bank?,"[['dbp:parent'], ['dbo:parentCompany']]","['dbo:owner', 'dbo:owningCompany', 'dbo:parentOrganisation', 'dbp:foundation', 'dbp:label', 'dbp:owner', 'dbp:parent', 'dbp:products']",factoid
6839,0.5,0.3333333333333333,0.4,14,2,3,List the cities which share the same water body as that of Florida ?,"[['dbp:cities'], ['dbp:cities']]","['dbo:city', 'dbp:cities', 'dbp:city']",list
6847,0.0,0.0,0.0,6,1,1,what is jack r. lousma's nationality,[['dbo:nationality']],['dbo:birthPlace'],factoid
6861,0.0,0.0,0.0,6,2,1,Where has GARAGE recorded its singles?,"[['dbo:producer'], ['dbo:recordedIn']]",['dbo:album'],factoid
6864,0.5,0.3333333333333333,0.4,15,2,3,Which high school of jerry Tagge is also the nearest city of Tennie laura ?,"[['dbp:highSchool'], ['dbp:nearestCity']]","['dbo:nearestCity', 'dbp:cities', 'dbp:nearestCity']",factoid
6865,0.0,0.0,0.0,4,1,1,who released nhl hockey,[['dbo:publisher']],['dbo:type'],factoid
6869,0.0,0.0,0.0,8,1,3,How many venues are located in the US?,[['dbp:address']],"['dbo:location', 'dbo:tenant', 'dbp:venue']",count
6873,0.0,0.0,0.0,6,1,1,what city was hutch harris born,[['dbo:hometown']],['dbo:birthPlace'],factoid
6879,0.0,0.0,0.0,5,1,1,Where did drew macias die,[['dbo:birthPlace']],['dbo:deathPlace'],factoid
6885,0.5,0.25,0.3333333333333333,17,2,4,"What was recorded by Live in Detroit, MI and also palce of birth of the Bodhin Kjolhede?","[['dbp:placeOfBirth'], ['dbo:recordedIn']]","['dbo:birthPlace', 'dbp:birthPlace', 'dbp:birthplace', 'dbp:placeOfBirth']",factoid
6889,0.0,0.0,0.0,5,1,1,What albums are by mest?,[['dbo:artist']],['dbo:type'],factoid
6898,0.0,0.0,0.0,14,1,4,What is the name of the crater on the moon named for georg ohm?,[['dbp:namedafter']],"['dbo:discoverer', 'dbo:locatedInArea', 'dbp:discoverer', 'dbp:namedFor']",factoid
6919,0.0,0.0,0.0,9,1,2,"How many things are located in Ridgewood, New Jersey?",[['dbp:birthPlace']],"['dbo:city', 'dbo:location']",count
6923,0.5,0.2,0.28571428571428575,15,2,5,Which companies are founded in the city of which Collin County Texas is a part?,"[['dbo:foundationPlace'], ['dbo:part']]","['dbo:foundationPlace', 'dbo:founder', 'dbo:location', 'dbo:locationCity', 'dbp:foundation']",factoid
6933,0.0,0.0,0.0,11,2,1,Which licensee of EXXV-TV is also the licensee of WXXV-DT2 ?,"[['dbp:licensee'], ['dbp:licensee']]",['dbo:programmeFormat'],factoid
6970,0.5,0.25,0.3333333333333333,11,2,4,"What are some licensees of the stations playing in Nashville, Tennessee?","[['dbp:area'], ['dbp:licensee']]","['dbo:operator', 'dbo:programmeFormat', 'dbp:area', 'dbp:sisterStations']",factoid
6977,0.0,0.0,0.0,10,1,2,the matrix reloaded was produced by this specific production company.,[['dbo:producer']],"['dbo:distributor', 'dbp:studio']",factoid
6990,0.0,0.0,0.0,9,1,3,when was the founding date of french fifth republic?,[['dbo:foundingDate']],"['dbo:foundationPlace', 'dbo:founder', 'dbo:leader']",factoid
6991,0.5,0.3333333333333333,0.4,12,2,3,What is the common nationality of Viveka Babajee anad Ronny Vencatachellum ?,"[['dbo:nationality'], ['dbp:citizenship']]","['dbo:citizenship', 'dbo:nationality', 'dbp:nationality']",factoid
7004,0.5,0.25,0.3333333333333333,17,2,4,Which manufacturer of the Boeing B-17 Flying fortress is the manager of burro Flats Painted Caves ?,"[['dbo:manufacturer'], ['dbo:governingBody']]","['dbo:manufacturer', 'dbo:product', 'dbp:keyPeople', 'dbp:products']",factoid
7014,0.0,0.0,0.0,6,1,1,what type of show is freakshow,[['dbp:genre']],['dbo:genre'],factoid
7020,0.0,0.0,0.0,10,2,4,Name some people working at someplace owned by News Corp.,"[['dbp:owners'], ['dbo:employer']]","['dbo:location', 'dbo:owner', 'dbo:owningCompany', 'dbp:owner']",list
7048,0.5,0.25,0.3333333333333333,8,2,4,Who produces the trains operated by the MTR?,"[['dbo:operator'], ['dbo:manufacturer']]","['dbo:manufacturer', 'dbo:product', 'dbp:company', 'dbp:products']",factoid
7062,0.0,0.0,0.0,11,1,2,Who was the director for the movie a star is born?,[['dbo:director']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
7068,0.5,0.5,0.5,19,2,2,How many honorary title are there of the scientists who has  Australian of the Year award  ?,"[['dbo:award'], ['dbo:award']]","['dbo:award', 'dbp:awards']",count
7074,0.0,0.0,0.0,7,1,2,Which tv program is wcw pro on?,[['dbo:creator']],"['dbo:genre', 'dbp:genre']",factoid
7075,0.0,0.0,0.0,6,1,1,What position does jack reilly play,[['dbp:playerPositions']],['dbo:position'],factoid
7077,0.0,0.0,0.0,7,1,3,Which awards are presented by Swedish Academy?,[['dbo:presenter']],"['dbo:award', 'dbo:producer', 'dbp:awards']",factoid
7080,0.5,0.5,0.5,8,2,2,In which monarch did Li Si succeed someone?,"[['dbo:successor'], ['dbo:monarch']]","['dbo:successor', 'dbp:successor']",factoid
7084,0.5,0.5,0.5,10,2,2,What is the organisation whose purposes are Environmentalism and Peace?,"[['dbp:purpose'], ['dbp:purpose']]","['dbo:type', 'dbp:purpose']",factoid
7090,0.5,0.25,0.3333333333333333,7,2,4,Mota Engil built bridges over which rivers?,"[['dbp:builder'], ['dbo:crosses']]","['dbo:crosses', 'dbo:maintainedBy', 'dbp:crosses', 'dbp:designer']",list
7100,0.5,0.14285714285714285,0.22222222222222224,9,2,7,How many scientists graduated from an Ivy League university?,"[['dbo:affiliation'], ['dbo:almaMater']]","['dbo:almaMater', 'dbo:college', 'dbo:education', 'dbo:institution', 'dbo:university', 'dbp:almaMater', 'dbp:education']",count
7113,0.0,0.0,0.0,10,1,5,what are some of the plays written by noel coward?,[['dbo:author']],"['dbo:musicBy', 'dbo:writer', 'dbp:characters', 'dbp:lyrics', 'dbp:writer']",factoid
7123,0.5,0.3333333333333333,0.4,13,2,3,How many other important things has the painter of Sarah Jane Adventures done?,"[['dbp:creator'], ['dbo:notableWork']]","['dbo:author', 'dbo:notableWork', 'dbp:notableworks']",count
7141,0.5,0.125,0.2,15,2,8,Which show's network is Prime time Entertainment and has Douglas Netter as executive producer ?,"[['dbo:executiveProducer'], ['dbp:network']]","['dbo:executiveProducer', 'dbo:network', 'dbo:producer', 'dbo:related', 'dbp:company', 'dbp:distributor', 'dbp:producer', 'dbp:voices']",factoid
7161,0.0,0.0,0.0,8,1,1,Which movies's screenplay is written by Akiva Goldsman,[['dbp:screenplay']],['dbo:writer'],factoid
7172,0.5,0.25,0.3333333333333333,14,2,4,List the leaders of all the cities through which the Ganga river flows ?,"[['dbp:city'], ['dbo:leaderName']]","['dbo:mouthMountain', 'dbo:riverMouth', 'dbp:cities', 'dbp:city']",list
7173,0.0,0.0,0.0,11,1,3,Who is the fictional character whose family member is Padme Amidala?,[['dbp:family']],"['dbo:creator', 'dbo:relative', 'dbp:relatives']",factoid
7175,0.0,0.0,0.0,10,1,2,Who is the narrator of The Price of Beauty ?,[['dbo:narrator']],"['dbo:editing', 'dbp:narrated']",factoid
7188,0.5,0.14285714285714285,0.22222222222222224,16,2,7,List the movie whose music was given by Geoffrey Burgon and distributed by Cinema International Corporation?,"[['dbo:distributor'], ['dbo:musicComposer']]","['dbo:director', 'dbo:distributor', 'dbp:company', 'dbp:director', 'dbp:distributor', 'dbp:label', 'dbp:voices']",list
7190,0.5,0.125,0.2,22,2,8,What is the common affiliation of the Monroe Carell Jr. Children's Hospital at Vanderbilt and alma mater of the Duncan U. Fletcher?,"[['dbo:almaMater'], ['dbp:affiliation']]","['dbo:almaMater', 'dbo:campus', 'dbo:education', 'dbo:institution', 'dbo:president', 'dbp:affiliations', 'dbp:almaMater', 'dbp:education']",factoid
7200,0.0,0.0,0.0,7,2,1,In what city is the Heineken brewery?,"[['dbo:manufacturer'], ['dbo:locationCity']]",['dbo:location'],factoid
7203,0.0,0.0,0.0,7,1,2,Who was the narrator in the point?,[['dbp:narrated']],"['dbo:cinematography', 'dbo:editing']",factoid
7214,0.0,0.0,0.0,8,1,1,What is the base currency of Benelux ?,[['dbp:currency']],['dbo:currency'],factoid
7218,0.0,0.0,0.0,8,1,1,Name a song written by the stanley brothers.,[['dbo:artist']],['dbo:writer'],list
7225,0.0,0.0,0.0,14,2,5,Which river's source mountain is Baikal Mountains and is located in Laptev Sea ?,"[['dbo:sourceMountain'], ['dbp:mouthLocation']]","['dbo:locatedInArea', 'dbo:mouthMountain', 'dbo:outflow', 'dbo:riverMouth', 'dbp:outflow']",factoid
7233,0.0,0.0,0.0,6,1,1,what state is johnny ross from,[['dbo:hometown']],['dbo:birthPlace'],factoid
7239,0.5,0.2,0.28571428571428575,26,2,5,What is the location of death of the skier who was the bronze medalist of Alpine skiing at the 1964 Winter Olympics  Men's slalom ?,"[['dbo:bronzeMedalist'], ['dbp:deathPlace']]","['dbo:birthPlace', 'dbo:deathPlace', 'dbp:birthPlace', 'dbp:deathPlace', 'dbp:placeOfDeath']",factoid
7252,0.0,0.0,0.0,5,1,2,Where is mike morrell from,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown']",factoid
7253,0.0,0.0,0.0,10,1,1,How many members are there in the European Go Federation?,[['dbp:membership']],['dbo:leader'],count
7257,0.5,0.2,0.28571428571428575,8,2,5,Which politicians son is buried in Metairie Cementery?,"[['dbo:child'], ['dbp:placeofburial']]","['dbo:restingPlace', 'dbp:children', 'dbp:placeOfBurial', 'dbp:placeofburial', 'dbp:restingplace']",factoid
7261,0.5,0.16666666666666666,0.25,17,2,6,List all the writers of the comics which has Robert Bernstein as one of the writer ?,"[['dbp:writers'], ['dbp:writers']]","['dbo:author', 'dbo:musicBy', 'dbo:writer', 'dbp:author', 'dbp:writer', 'dbp:writers']",list
7265,0.0,0.0,0.0,6,1,2,which city is homestead found is,"[['dbo:country', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:location']",factoid
7273,0.0,0.0,0.0,17,2,4,Which university has a sports team member called Micheal Powell and also owns Syracuse University Press ?,"[['dbo:team'], ['dbp:parent']]","['dbo:owner', 'dbo:sport', 'dbp:athletics', 'dbp:owner']",factoid
7283,0.0,0.0,0.0,9,2,4,Bridges over which rivers are made of Wrought Iron?,"[['dbp:material'], ['dbo:river']]","['dbo:crosses', 'dbo:maintainedBy', 'dbp:crosses', 'dbp:designer']",list
7330,0.0,0.0,0.0,6,1,3,Did Stan Lee write the Daredevils?,[['dbp:writers']],"['dbo:author', 'dbo:writer', 'dbp:writer']",boolean
7332,0.0,0.0,0.0,6,1,1,where was yummy bingham born at?,[['dbo:hometown']],['dbo:birthPlace'],factoid
7334,0.0,0.0,0.0,15,2,6,"Name the river whose mouth country is Mozambique and source region is North-Western Province, Zambia?","[['dbp:mouthCountry'], ['dbp:sourceRegion']]","['dbo:country', 'dbo:riverMouth', 'dbo:source', 'dbo:sourceCountry', 'dbo:sourcePlace', 'dbp:sourceLocation']",list
7338,0.0,0.0,0.0,9,1,1,In what movies did Akira Ifukube compose the music?,[['dbp:music']],['dbo:musicComposer'],factoid
7340,0.0,0.0,0.0,13,1,1,Who is the production company that created friday the 13th: the final chapter,[['dbo:distributor']],['dbp:studio'],factoid
7351,0.5,0.3333333333333333,0.4,14,2,3,What kind of things are on the radio stations affiliated with the Baltimore Ravens?,"[['dbp:affiliations'], ['dbo:programmeFormat']]","['dbo:programmeFormat', 'dbp:area', 'dbp:sisterStations']",factoid
7382,0.5,0.16666666666666666,0.25,11,2,6,What is the deathplace of people who have worked in Ethics?,"[['dbp:mainInterests'], ['dbp:placeOfDeath']]","['dbo:author', 'dbo:knownFor', 'dbo:notableWork', 'dbp:deathPlace', 'dbp:fields', 'dbp:mainInterests']",factoid
7389,0.0,0.0,0.0,5,1,3,where is woody shaw based,"[['dbo:hometown', 'dbo:birthPlace']]","['dbo:country', 'dbo:district', 'dbo:region']",factoid
7399,0.5,0.25,0.3333333333333333,18,2,4,Which city amongst the one which belongs to Boundary Dam was the palce for Soccer Bowl '76 ?,"[['dbp:owner'], ['dbo:city']]","['dbo:city', 'dbo:nearestCity', 'dbp:cities', 'dbp:city']",factoid
7406,0.0,0.0,0.0,8,1,2,who was a coproducer of the trudell movie,[['dbo:cinematography']],"['dbo:director', 'dbo:producer']",factoid
7408,0.0,0.0,0.0,7,1,4,How much carbs does peanut butter have?,[['dbp:carbs']],"['dbo:class', 'dbo:ingredient', 'dbo:order', 'dbo:species']",factoid
7411,0.0,0.0,0.0,9,1,4,"Where is the county seat of King County, Washington?",[['dbo:countySeat']],"['dbo:capital', 'dbo:isPartOf', 'dbo:location', 'dbo:region']",factoid
7422,0.0,0.0,0.0,9,2,1,Which genre of books are published by Random House?,"[['dbp:publisher'], ['dbp:subject']]",['dbo:literaryGenre'],factoid
7431,0.0,0.0,0.0,7,1,0,Is Henry David Thoreau interested in Politics?,[['dbp:mainInterests']],[],boolean
7432,0.0,0.0,0.0,12,2,3,Who is renowned for Ae Fond Kiss and poem of Halloween ?,"[['dbp:notableworks'], ['dbp:notableworks']]","['dbo:field', 'dbo:knownFor', 'dbp:knownFor']",factoid
