,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations
4514,1.0,1.0,1.0,8,1,1,what types of music is chaos of forms,[['dbo:genre']],['dbo:genre']
4515,1.0,1.0,1.0,8,1,1,What's an example of a hardcore punk album,[['dbo:genre']],['dbo:genre']
4516,1.0,1.0,1.0,6,1,2,Name a person born in brooklyn,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
4517,1.0,1.0,1.0,14,1,1,what is the genre for the computer videogame  no more heroes: heroes paradise,[['dbo:genre']],['dbo:genre']
4518,1.0,1.0,1.0,5,1,1,which dan is a screenwriter,[['dbo:occupation']],['dbo:occupation']
4519,1.0,1.0,1.0,6,1,1,What country is bartłomiej chwalibogowski from,[['dbo:birthPlace']],['dbo:birthPlace']
4520,0.0,0.0,0.0,8,1,0,What is the club of Perianne Jones ?,[['dbp:club']],[]
4521,1.0,1.0,1.0,6,1,1,what position does carlos gurpegui play,[['dbo:position']],['dbo:position']
4522,1.0,1.0,1.0,11,1,1,Which language is the film the strength of donald mckenzie in,[['dbo:language']],['dbo:language']
4523,0.0,0.0,0.0,7,1,1,Where did luther ely smith pass away,[['dbo:birthPlace']],['dbo:deathPlace']
4524,1.0,1.0,1.0,13,1,2,who is a Republican member of the U.S. House of Representatives from pittsburgh,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
4525,1.0,1.0,1.0,12,1,1,What is the name of a track from the artist aphex twin,[['dbo:artist']],['dbo:artist']
4526,0.0,0.0,0.0,10,1,0,Did Annie Leibovitz do the cover of The Road Ahead?,[['dbo:coverArtist']],[]
4527,1.0,1.0,1.0,13,1,1,what is the title of a movie that is a  bollywood film,[['dbo:language']],['dbo:language']
4528,1.0,1.0,1.0,7,1,1,what genre does transcendental blues affiliate with,[['dbo:genre']],['dbo:genre']
4529,1.0,1.0,1.0,5,1,1,what is a 2006 album,[['dbo:type']],['dbo:type']
4530,0.0,0.0,0.0,10,2,1,Who are buried in  Rome and Mausoleum of Augustus?,"[['dbp:placeOfBurial'], ['dbp:placeOfBurial']]",['dbo:restingPlace']
4531,1.0,1.0,1.0,5,1,1,where was chris carmichael born,[['dbo:birthPlace']],['dbo:birthPlace']
4532,1.0,1.0,1.0,6,1,2,what school is located in statesville?,"[['dbo:city', 'dbo:location']]","['dbo:city', 'dbo:location']"
4533,1.0,1.0,1.0,9,1,1,What record label is project: failing flesh signed to,[['dbo:recordLabel']],['dbo:recordLabel']
4534,1.0,1.0,1.0,7,1,1,who created the fictional character judge death?,[['dbo:creator']],['dbo:creator']
4535,1.0,1.0,1.0,5,1,1,where did nick massi die?,[['dbo:deathPlace']],['dbo:deathPlace']
4536,1.0,1.0,1.0,5,1,1,What is Ivan Kryvosheyenko nationality?,[['dbo:birthPlace']],['dbo:birthPlace']
4537,1.0,1.0,1.0,5,1,2,Where are the rotherfield greys,"[['dbo:country', 'dbo:district']]","['dbo:country', 'dbo:district']"
4538,1.0,1.0,1.0,12,1,1,What is a mountain found in the sierra nevada (u.s.) mountain range?,[['dbo:mountainRange']],['dbo:mountainRange']
4539,1.0,1.0,1.0,6,1,2,which region is located in aktau,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
4540,1.0,1.0,1.0,12,1,1,What is the name of a book written by author roald dahl?,[['dbo:author']],['dbo:author']
4541,0.0,0.0,0.0,10,1,0,"What is the river whose origin is North-Western Province, Zambia?",[['dbo:sourceRegion']],[]
4542,0.0,0.0,0.0,11,2,0,Which teams have used the stadium whose architect was Populous ?,"[['dbo:architect'], ['dbo:tenant']]",[]
4543,0.5,1.0,0.6666666666666666,10,2,1,What is the currency of the country of Kerguelen Islands?,"[['dbo:governmentType'], ['dbo:currency']]",['dbo:currency']
4544,1.0,1.0,1.0,8,1,1,what kind of music is by arie band?,[['dbo:genre']],['dbo:genre']
4545,0.0,0.0,0.0,11,2,0,Count the total religions followed by the ones living in England.,"[['dbp:residence'], ['dbp:religion']]",[]
4546,1.0,1.0,1.0,9,1,1,what type of show is window on main street,[['dbo:genre']],['dbo:genre']
4547,1.0,1.0,1.0,7,1,1,What is a game published by konami?,[['dbo:publisher']],['dbo:publisher']
4548,1.0,1.0,1.0,13,1,1,What is a gameplay mode for call of duty: black ops – declassified,[['dbp:modes']],['dbp:modes']
4549,1.0,1.0,1.0,7,1,1,what kind of show is all in?,[['dbo:genre']],['dbo:genre']
4550,1.0,0.5,0.6666666666666666,6,1,2,what faith does dharmachari subhuti follow,[['dbp:religion']],"['dbo:religion', 'dbp:religion']"
4551,1.0,1.0,1.0,8,1,2,"williamsport, pennsylvania is the home of what college?","[['dbo:locatedInArea', 'dbo:city', 'dbo:location']]","['dbo:city', 'dbo:location']"
4552,1.0,1.0,1.0,9,1,1,what genre is the tv show la femme nikita,[['dbo:genre']],['dbo:genre']
4553,1.0,1.0,1.0,5,1,1,Where did marceline day die?,[['dbo:deathPlace']],['dbo:deathPlace']
4554,1.0,1.0,1.0,9,1,1,what is the school type of linden-mckinley high school,[['dbo:type']],['dbo:type']
4555,1.0,1.0,1.0,8,1,1,who directed the film a scrap of paper,[['dbo:director']],['dbo:director']
4556,1.0,1.0,1.0,14,1,1,what kind of video game is carmen sandiego: the secret of the stolen drums,[['dbo:genre']],['dbo:genre']
4557,0.0,0.0,0.0,11,2,0,"Name the office holders whose successor died in Morristown, New Jersey?","[['dbo:successor'], ['dbo:deathPlace']]",[]
4558,1.0,1.0,1.0,7,1,1,Who is an artist of pop music?,[['dbo:genre']],['dbo:genre']
4559,0.0,0.0,0.0,5,1,1,Where was steve israel born?,[['dbp:birthPlace']],['dbo:birthPlace']
4560,0.0,0.0,0.0,8,1,1,What is Bob Adams (American football) known for?,[['dbp:knownFor']],['dbo:occupation']
4561,1.0,1.0,1.0,8,1,1,what is a song composed by josh freese?,[['dbo:writer']],['dbo:writer']
4562,0.0,0.0,0.0,8,1,1,Which country did anthony acid have nationality in,[['dbo:hometown']],['dbo:birthPlace']
4563,1.0,1.0,1.0,6,1,2,which country is ripon located in?,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
4564,1.0,1.0,1.0,5,1,2,which state is bryan in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
4565,0.0,0.0,0.0,8,1,1,What US city is mico de noche from,[['dbo:hometown']],['dbo:birthPlace']
4566,0.0,0.0,0.0,13,2,0,Count the number of things people who know linguistics are known for ?,"[['dbo:knownFor'], ['dbo:knownFor']]",[]
4567,1.0,1.0,1.0,7,1,1,which english poet was killed in action?,[['dbo:deathCause']],['dbo:deathCause']
4568,1.0,1.0,1.0,8,1,1,where did the battle of ros-mhic-thriúin take place,[['dbo:place']],['dbo:place']
4569,1.0,1.0,1.0,8,1,1,which country does the beznea river flow into,[['dbo:country']],['dbo:country']
4570,1.0,1.0,1.0,6,1,1,Who directed the film darling lili,[['dbo:director']],['dbo:director']
4571,1.0,1.0,1.0,6,1,1,which city was hakeem kae-kazim born,[['dbo:birthPlace']],['dbo:birthPlace']
4572,1.0,1.0,1.0,9,1,1,who was the producer for the film billy elliot,[['dbo:producer']],['dbo:producer']
4573,1.0,1.0,1.0,12,1,1,is academy of notre dame de namur a private or public school,[['dbo:type']],['dbo:type']
4574,1.0,0.8571428571428571,0.923076923076923,7,1,7,what cathedral is located in san francisco,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
4575,0.0,0.0,0.0,9,2,0,Is Lake Baikal bigger than the Great Bear Lake?,"[['dbo:areaTotal'], ['dbo:areaTotal']]",[]
4576,1.0,1.0,1.0,9,1,1,which position in football does christian backs play as?,[['dbo:position']],['dbo:position']
4577,1.0,1.0,1.0,6,1,1,who likes to play rock music,[['dbo:genre']],['dbo:genre']
4578,1.0,1.0,1.0,11,1,1,What is a language that is spoken by the gin people,[['dbo:language']],['dbo:language']
4579,1.0,1.0,1.0,5,1,1,nippletop mountain is located where?,[['dbo:locatedInArea']],['dbo:locatedInArea']
4580,1.0,1.0,1.0,4,1,2,who influenced lewis black,"[['dbo:influencedBy', 'dbo:influenced']]","['dbo:influenced', 'dbo:influencedBy']"
4581,1.0,1.0,1.0,8,1,1,what is an example of a silent film,[['dbo:language']],['dbo:language']
4582,1.0,1.0,1.0,7,1,1,What type of album is the unutterable,[['dbo:type']],['dbo:type']
4583,1.0,1.0,1.0,8,1,1,what is an instrument played by princess superstar,[['dbo:instrument']],['dbo:instrument']
4584,1.0,1.0,1.0,5,1,1,What is vitālijs maksimenko position,[['dbo:position']],['dbo:position']
4585,1.0,1.0,1.0,7,1,1,Name an artist who produced swing music?,[['dbo:genre']],['dbo:genre']
4586,1.0,1.0,1.0,6,1,1,rocketship originated in what california city,[['dbo:hometown']],['dbo:hometown']
4587,1.0,1.0,1.0,9,1,1,What organisation regulates and controls the New Sanno Hotel?,[['dbo:tenant']],['dbo:tenant']
4588,1.0,1.0,1.0,9,1,1,what famous tv series did john p. melfi produce,[['dbo:producer']],['dbo:producer']
4589,1.0,1.0,1.0,5,1,1,which label signed jennifer warnes,[['dbo:recordLabel']],['dbo:recordLabel']
4590,0.0,0.0,0.0,10,1,1,What is the country whose leader name is Grard Larcher?,[['dbp:leaderName']],['dbo:leader']
4591,0.0,0.0,0.0,6,1,0,where does lake peigneur flow into,[['dbo:outflow']],[]
4592,1.0,0.5,0.6666666666666666,7,1,2,what religion does yury of zvenigorod practice,[['dbp:religion']],"['dbo:religion', 'dbp:religion']"
4593,1.0,1.0,1.0,5,1,1,Where was cara-beth burnside born,[['dbo:birthPlace']],['dbo:birthPlace']
4594,1.0,1.0,1.0,7,1,1,what is the ethnicity of rosihan anwar,[['dbo:ethnicity']],['dbo:ethnicity']
4595,1.0,1.0,1.0,5,1,1,where was lani groves born?,[['dbo:birthPlace']],['dbo:birthPlace']
4596,1.0,1.0,1.0,5,1,1,who directed the smart aleck,[['dbo:director']],['dbo:director']
4597,1.0,1.0,1.0,7,1,1,which music is in koi aap sa,[['dbo:musicComposer']],['dbo:musicComposer']
4598,1.0,1.0,1.0,8,1,1,is slipping stitches hard rock or hip-hop music,[['dbo:genre']],['dbo:genre']
4599,1.0,1.0,1.0,3,1,1,Who created magpakailanman,[['dbo:creator']],['dbo:creator']
4600,0.0,0.0,0.0,12,1,0,Who was the First Driver of 1999 San Marino Grand Prix ?,[['dbp:firstDriver']],[]
4601,1.0,1.0,1.0,7,1,1,who are examples of centerman hockey players?,[['dbo:position']],['dbo:position']
4602,1.0,1.0,1.0,12,1,1,In which category does the video game silent hill 3 belong to?,[['dbo:genre']],['dbo:genre']
4603,0.0,0.0,0.0,8,1,1,which album is created by barnes & barnes,[['dbo:recordLabel']],['dbo:artist']
4604,0.0,0.0,0.0,12,2,0,Which band had members who are now in The Bleeding Heart Band?,"[['dbo:formerBandMember'], ['dbo:associatedBand']]",[]
4605,1.0,1.0,1.0,10,1,1,What genre does the tv program slave doll fall under?,[['dbp:genre']],['dbp:genre']
4606,1.0,1.0,1.0,9,1,1,what town is located in the province of modena,"[['dbo:province', 'dbo:location']]",['dbo:location']
4607,0.0,0.0,0.0,8,2,0,What teams have Avangard Omsk's players played for?,"[['dbp:playedFor'], ['dbo:formerTeam']]",[]
4608,0.0,0.0,0.0,13,2,0,Which university was attended by both Richard H Immerman and Franklin W Olin?,"[['dbp:education'], ['dbp:education']]",[]
4609,0.5,1.0,0.6666666666666666,14,2,1,"What sport amongst the one Lagos Preparatory School practices, did Willian Garne play for?","[['dbo:sport'], ['dbo:occupation']]",['dbo:sport']
4610,1.0,1.0,1.0,8,2,2,Games on amiga are typically of what kind?,"[['dbo:computingPlatform'], ['dbp:genre']]","['dbo:computingPlatform', 'dbp:genre']"
4611,0.0,0.0,0.0,13,1,0,Who is the headcoach of 2008-09 Marquette Golden Eagles men's basketball team ?,[['dbp:headcoach']],[]
4612,1.0,1.0,1.0,5,1,1,Where was Houn Jiyu-Kennett born?,[['dbo:birthPlace']],['dbo:birthPlace']
4613,0.0,0.0,0.0,4,1,0,Where does Piccadilly start?,[['dbo:routeStart']],[]
4614,1.0,1.0,1.0,6,1,1,Where was arthur m. jolly born,[['dbo:birthPlace']],['dbo:birthPlace']
4615,1.0,1.0,1.0,8,1,1,what kind of music is on biograph (album)?,[['dbo:genre']],['dbo:genre']
4616,1.0,1.0,1.0,7,1,2,"what county is in district heights, maryland","[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
4617,1.0,1.0,1.0,8,1,1,which airport has the hub for kalitta air,[['dbo:hubAirport']],['dbo:hubAirport']
4618,1.0,1.0,1.0,6,1,1,what types of book is gridiron,[['dbo:literaryGenre']],['dbo:literaryGenre']
4619,1.0,1.0,1.0,7,1,1,What player mode is puyo puyo box,[['dbp:modes']],['dbp:modes']
4620,1.0,1.0,1.0,9,1,1,What  is the Nickname of Daniel O'Regan ?,[['dbp:nickname']],['dbp:nickname']
4621,1.0,1.0,1.0,10,1,1,Who was the director that directed the movie forbidden planet?,[['dbo:director']],['dbo:director']
4622,1.0,0.5,0.6666666666666666,7,1,2,who was and influence of ignace schott's,[['dbo:influencedBy']],"['dbo:influenced', 'dbo:influencedBy']"
4623,1.0,1.0,1.0,8,1,1,what game developer released the game road blaster,[['dbo:developer']],['dbo:developer']
4624,1.0,1.0,1.0,7,1,1,who directed the film one more american,[['dbo:director']],['dbo:director']
4625,1.0,1.0,1.0,14,1,2,What is the name of a tv program that counts as an adventure film,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
4626,1.0,1.0,1.0,8,1,1,Name an author in the fantasy book genre.,[['dbo:literaryGenre']],['dbo:literaryGenre']
4627,1.0,1.0,1.0,5,1,2,who was born in montclair,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
4628,1.0,1.0,1.0,5,1,2,who was born in modena?,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
4629,1.0,1.0,1.0,7,1,1,Who's the executive producer of hey ram,[['dbo:producer']],['dbo:producer']
4630,1.0,1.0,1.0,3,1,1,where is brandenberg,"[['dbo:country', 'dbo:district']]",['dbo:country']
4631,1.0,1.0,1.0,6,1,1,who created the character mister sensitive,[['dbo:creator']],['dbo:creator']
4632,1.0,0.5,0.6666666666666666,5,1,2,what country is antioch in,[['dbo:isPartOf']],"['dbo:country', 'dbo:isPartOf']"
4633,1.0,1.0,1.0,5,1,1,Who is a professional actor?,[['dbo:occupation']],['dbo:occupation']
4634,1.0,1.0,1.0,9,1,1,Who is the composer that created hey mister heartache,[['dbo:writer']],['dbo:writer']
4635,1.0,1.0,1.0,10,1,1,what kind of music does rodrigo de la cadena make?,[['dbo:genre']],['dbo:genre']
4636,0.0,0.0,0.0,9,1,0,"what's the 17th canton of san jose, costa rica","[['dbo:city', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]",[]
4637,1.0,1.0,1.0,6,1,1,where did  vasily polenov die,[['dbo:deathPlace']],['dbo:deathPlace']
4638,1.0,1.0,1.0,7,1,1,what kind of music does team9 create,[['dbo:genre']],['dbo:genre']
4639,1.0,1.0,1.0,6,1,1,what tracks are by chuck berry,[['dbo:artist']],['dbo:artist']
4640,0.0,0.0,0.0,5,1,1,who produced school for scoundrels,[['dbp:studio']],['dbo:producer']
4641,1.0,1.0,1.0,5,1,1,what is a magnet school?,[['dbo:type']],['dbo:type']
4642,1.0,1.0,1.0,17,2,2,Which writer of A streetcar Named Desire is also the author of The Catastrophe of Success ?,"[['dbp:writer'], ['dbo:author']]","['dbo:author', 'dbp:writer']"
4643,1.0,1.0,1.0,8,1,1,where did ludwig donath breathe his last breath,[['dbo:deathPlace']],['dbo:deathPlace']
4644,1.0,1.0,1.0,8,1,1,what asian city did kiichi aichi die in,[['dbo:deathPlace']],['dbo:deathPlace']
4645,1.0,1.0,1.0,8,1,1,who is the composer for  lovin you,[['dbo:writer']],['dbo:writer']
4646,1.0,1.0,1.0,5,1,1,where was jason davis born,[['dbo:birthPlace']],['dbo:birthPlace']
4647,1.0,1.0,1.0,5,1,1,who is moana directed by,[['dbo:director']],['dbo:director']
4648,1.0,1.0,1.0,6,1,1,what position does taras stepanenko play,[['dbo:position']],['dbo:position']
4649,1.0,0.5,0.6666666666666666,5,1,2,who has influenced jean cocteau?,[['dbo:influencedBy']],"['dbo:influenced', 'dbo:influencedBy']"
4650,1.0,1.0,1.0,6,1,2,Where was aboobaker osman mitha born,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
4651,1.0,1.0,1.0,11,1,1,what unreleased third-person shooter/survival horror game was co-developed by Irrational Games?,[['dbo:developer']],['dbo:developer']
4652,1.0,1.0,1.0,6,1,1,what works have david zinczenko written?,[['dbo:author']],['dbo:author']
4653,0.5,1.0,0.6666666666666666,16,2,1,Which current member of Insect vs Robots is also the music composer of Kenny Dies ?,"[['dbp:currentMembers'], ['dbo:musicComposer']]",['dbo:musicComposer']
4654,1.0,1.0,1.0,7,1,1,what film was produced by wendy finerman,[['dbo:producer']],['dbo:producer']
4655,1.0,1.0,1.0,10,1,1,whats an example of a  urban contemporary gospel album,[['dbo:genre']],['dbo:genre']
4656,1.0,1.0,1.0,7,1,1,which comedy films did arthur schmidt edited?,[['dbo:editing']],['dbo:editing']
4657,1.0,1.0,1.0,11,1,1,Which language is the film non son degno di te in,[['dbo:language']],['dbo:language']
4658,1.0,1.0,1.0,8,1,2,"what city does red river parish, louisiana contain","[['dbo:region', 'dbo:isPartOf']]","['dbo:isPartOf', 'dbo:region']"
4659,1.0,1.0,1.0,7,1,1,what episode did peter h. hunt direct,[['dbo:director']],['dbo:director']
4660,1.0,1.0,1.0,11,1,1,who is the screenwriter of the film life begins at forty?,[['dbo:writer']],['dbo:writer']
4661,1.0,1.0,1.0,5,1,1,what person is a writer?,[['dbo:occupation']],['dbo:occupation']
4662,1.0,1.0,1.0,5,1,1,who is charged of pitcher,[['dbo:position']],['dbo:position']
4663,1.0,1.0,1.0,8,1,1,who was a person who died from cancer,[['dbo:deathCause']],['dbo:deathCause']
4664,0.0,0.0,0.0,13,2,0,What show has Sirius XM Holdings and Fox Sports Radio as channels ?,"[['dbo:channel'], ['dbo:channel']]",[]
4665,1.0,1.0,1.0,10,1,1,Which book is apart of the literary genre crime fiction?,[['dbo:literaryGenre']],['dbo:literaryGenre']
4666,1.0,1.0,1.0,3,1,1,who created songbird?,[['dbo:creator']],['dbo:creator']
4667,1.0,1.0,1.0,4,1,2,where is szpiegowo located,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
4668,1.0,1.0,1.0,7,1,1,what genre of music is jimmy bower,[['dbo:genre']],['dbo:genre']
4669,1.0,1.0,1.0,6,1,1,What label did carmen record with,[['dbo:recordLabel']],['dbo:recordLabel']
4670,0.0,0.0,0.0,5,1,0,where is cubbler place located,"[['dbo:country', 'dbo:isPartOf']]",[]
4671,1.0,1.0,1.0,8,1,1,what position does lee bradbury play in football,[['dbo:position']],['dbo:position']
4672,1.0,1.0,1.0,10,1,1,what is the name of a adult contemporary music musician,[['dbo:genre']],['dbo:genre']
4673,0.0,0.0,0.0,13,2,0,List the awards received of the person whose child is Daine Disney Miller?,"[['dbp:children'], ['dbo:award']]",[]
4674,1.0,1.0,1.0,9,1,1,in what automotive class is the hyundai santa fe,[['dbo:class']],['dbo:class']
4675,0.0,0.0,0.0,8,1,1,where in somalia is mohammed awale liban from,[['dbo:birthPlace']],['dbo:nationality']
4676,1.0,1.0,1.0,10,1,1,what type of computer videogame is wwf raw (video game),[['dbo:genre']],['dbo:genre']
4677,1.0,1.0,1.0,8,1,1,which tv category is line of duty in,[['dbo:genre']],['dbo:genre']
4678,1.0,1.0,1.0,6,1,1,what is the format of wmji?,[['dbo:programmeFormat']],['dbo:programmeFormat']
4679,1.0,1.0,1.0,10,1,1,which position does octavio colmenares the football player play in,[['dbo:position']],['dbo:position']
4680,1.0,1.0,1.0,7,1,1,What's a song performed by floyd cramer,[['dbo:artist']],['dbo:artist']
4681,0.0,0.0,0.0,11,2,0,"List all the movies whose directors were born in Kenosha, Wisconsin?","[['dbo:birthPlace'], ['dbp:director']]",[]
4682,1.0,1.0,1.0,8,1,1,which artist creates  latin hip hop music,[['dbo:genre']],['dbo:genre']
4683,1.0,1.0,1.0,7,1,1,which airport does cameroon airlines fly through,[['dbo:hubAirport']],['dbo:hubAirport']
4684,1.0,1.0,1.0,4,1,1,who wrote monday mourning,[['dbo:author']],['dbo:author']
4685,1.0,1.0,1.0,9,1,4,what's a town in the aquitaine region of france,"[['dbo:locatedInArea', 'dbo:region', 'dbo:isPartOf', 'dbo:location']]","['dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']"
4686,1.0,1.0,1.0,5,1,7,which colleges are in florida?,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
4687,1.0,1.0,1.0,10,1,1,who published nancy drew: the white wolf of icicle creek,[['dbo:publisher']],['dbo:publisher']
4688,1.0,1.0,1.0,8,1,1,Name an artist in the progressive metal genre,[['dbo:genre']],['dbo:genre']
